match_keyword,standard_product_name,brand,product_group,main_ingredient,category_major,category_middle,category_sub,classification_source,classification_score,manual_lock,review_status,enabled,admin_action,admin_updated_at,note
26년 햇 자연향 아삭이 복숭아 6kg,자연향 아삭이 복숭아,자연향,복숭아,복숭아,신선식품,농산물,복숭아,,,Y,confirmed,Y,update_product,2026-08-31T18:01:01+09:00,
26년 햇 자연향 경북 아오리 사과(정과) 4.5kg,자연향 햇 아오리사과,자연향,사과,아오리사과,신선식품,농산물,사과,,,Y,confirmed,Y,update_product,2026-09-01T09:37:27+09:00,
[전국한우협회] 한우 1++ 스테이크 7팩+1팩,전국한우협회 한우 1++ 스테이크,전국한우협회,양념육,소고기,일반식품,식육가공품 및 포장육,양념육,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:14:45+09:00,
전진주의 주부식탁 참 배추김치 6kg | 원산지 : 상품정보 참조,전진주 주부식탁 참 배추김치,전진주,김치,김치,,,,,,,confirmed,Y,create_new,2026-08-25T15:18:05+09:00,
[최다구성] 전철우 고향랭면 12인분 + 제주흑돼지 편육 7팩,전철우 고향랭면,전철우,숙면,냉면,,,,,,,confirmed,Y,link_existing,2026-08-25T15:54:58+09:00,
히트상품 앵콜방송3부,전철우 고향랭면,전철우,숙면,냉면,,,,,,,confirmed,Y,link_existing,2026-08-25T15:10:28+09:00,
정관장홍삼활력플러스,정관장 홍삼활력플러스,정관장,건강식품/홍삼,홍삼,,,,,,,확정,Y,,,표준명 통합: 정관장 홍삼활력플러스 | 반복 2회 / 제목형태 1종 / 신뢰도 보통
정관장홍삼진고1,정관장홍삼진고1,,,,,,,,,,확인필요,N,,,2026-08-24 신규 자동등록 · 대시보드에서 확정/병합/제외 필요
정성가득ABC주스,정성가득 ABC주스,정성가득,과채주스,ABC주스,,,,,,,confirmed,Y,create_new,2026-08-25T15:36:01+09:00,
정성곳간 뼈없는 갈비탕 800gx10팩,정성곳간 뼈없는 갈비탕 800gx10팩,,탕/간편식,소고기,,,,,,,확정,Y,,,반복 2회 / 제목형태 1종 / 신뢰도 보통
[핫딜] 베지밀 검은콩 고칼슘 두유 190ml x 48팩,정식품 베지밀 검은콩 고칼슘 두유,베지밀,가공두유,두유,,,,,,,confirmed,Y,create_new,2026-08-25T17:27:46+09:00,
통오리세트1,정호영 1등급 무항생제 오리로스,정호영,포장육,오리,,,,,,,confirmed,Y,create_new,2026-08-25T15:24:53+09:00,
(방송에서만 3통 더) 정호영셰프의 맛좋은 백명란 400g x 5통 + 비빔용 백명란 100g x 3통,정호영 셰프의 맛좋은 비빔용 백명란,정호영,양념젓갈,명란,,,,,,,confirmed,Y,create_new,2026-08-25T14:08:31+09:00,
정호영셰프의 신선담은 손질왕낙지 170g x 11팩 + 비법담은 볶음소스 50g x 11팩 | 원산지 : 상품정보 참조,정호영 셰프의 신선담은 손질 왕 낙지,정호영,기타수산물가공품,낙지,,,,,,,confirmed,Y,create_new,2026-08-25T14:41:02+09:00,
"[제스프리] 제스프리 골드키위 자이언트 사이즈 총 3.2kg (21입, 개당 150g 내외)",제스프리 골드키위,제스프리,키위,키위,신선식품,농산물,키위,,,Y,confirmed,Y,update_product,2026-08-31T17:44:52+09:00,
제주 은갈치 특대 20토막,제주 은갈치 특대 20토막,,수산물,수산물,,,,,,,확정,Y,,,반복 2회 / 제목형태 1종 / 신뢰도 보통
"(방송에서만 3팩더) 제주가마당 손질 특대 고등어 130g x 13팩+3팩, 총 16팩",제주가마당 제주고등어살,제주가마당,기타수산물가공품,고등어,일반식품,수산가공식품류,기타수산물가공품,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:49:31+09:00,
"(방송에서만 4토막 더)제주가마당 제주 특대 은갈치 300g x 20토막+4토막, 총 24토막",제주가마당 제주은갈치,제주가마당,기타수산물가공품,은갈치,일반식품,수산가공식품류,기타수산물가공품,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:50:19+09:00,
2026 제주햇살바람 미니단호박 9kg,제주농협 햇살바람 미니단호박,제주농협 햇살바람,단호박,단호박,신선식품,농산물,단호박,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T11:10:31+09:00,
제주산 당찬여주 분말17통+스푼5개_R,제주산 당찬 여주분말,당찬여주,기타가공품,여주,,,,,,,confirmed,Y,create_new,2026-08-25T14:42:07+09:00,
제주산 당찬여주 발효효소,제주산 당찬여주 발효효소,당찬여주,효소식품,여주,일반식품,농산가공식품류,효소식품,,,Y,confirmed,Y,update_product,2026-08-31T15:01:09+09:00,반복 2회 / 제목형태 2종 / 신뢰도 보통
제주 은갈치 특대사이즈 300g*6마리분량(총 24토막),제주에스에프 제주특대은갈치,제주에스에프,기타수산물가공품,은갈치,,,,,,,confirmed,Y,link_existing,2026-08-25T15:53:35+09:00,
조리기능장 의 특 키로갈비탕 1kg x 8+4팩,조리기능장 의 특 키로갈비탕 1kg x 8+4팩,,,,,,,,,,확인필요,N,,,2026-08-23 신규 자동등록 · 대시보드에서 확정/병합/제외 필요
조리기능장 임성근의 특키로 도가니탕 1kg x12팩,조리기능장 임성근의 특키로 도가니탕 1kg x12팩,,,,,,,,,,확인필요,N,,,2026-08-22 신규 자동등록 · 대시보드에서 확정/병합/제외 필요
) 조선호텔 양념 LA갈비 X,조선호텔 양념 LA갈비,조선호텔,육류/갈비,소고기,,,,,,,확정,Y,,,표준명 통합: 조선호텔 양념 LA갈비 | 반복 3회 / 제목형태 1종 / 신뢰도 높음
조선호텔 양념 LA갈비 400g X 8팩,조선호텔 양념LA本갈비,조선호텔,양념육,갈비,,,,,,,confirmed,Y,create_new,2026-08-25T14:24:28+09:00,
[방송에서만] 조선호텔 진한 한우도가니탕 1kg X 5팩(총 15인분),조선호텔 진한 한우 도가니탕,조선호텔,식육추출가공품,도가니탕,,,,,,,confirmed,Y,create_new,2026-08-25T18:12:27+09:00,
조선호텔 포기김치 5kg+열무얼갈이김치 2kg,조선호텔 포기김치,조선호텔,김치,김치,,,,,,,confirmed,Y,create_new,2026-08-25T14:07:23+09:00,
"종가 아삭한포기김치4.4kg+열무김치1.5kg+총각김치1.4kg, 총 7.3kg",종가 아삭한 포기김치,종가,김치,김치,,,,,,,confirmed,Y,create_new,2026-08-25T17:59:27+09:00,
종가 전라도식 포기김치 10.4kg (5.2kg X 2),종가 중부식 포기김치,종가,김치,김치,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T17:22:22+09:00,
종가 중부식 포기김치 10.4kg,종가 중부식 포기김치,종가,김치,김치,,,,,,,confirmed,Y,update_product,2026-08-24T16:46:45+09:00,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
(방송에서만 6개월분 더)관절연골 뮤코다당단백 콘드로이친 활력 12개월분 (4박스) | 원산지 : 상품정보 참조,종근당건강 관절연골 뮤코다당단백 콘드로이친 활력,종근당건강,뮤코다당·단백,뮤코다당,건강식품,고시형원료,뮤코다당·단백,,,Y,confirmed,Y,update_product,2026-09-01T10:17:06+09:00,
종근당건강 당케어프로,종근당건강 당케어프로,종근당건강,건강식품/혈당관리,,,,,,,,확정,Y,,,반복 2회 / 제목형태 1종 / 신뢰도 보통
(방송에서만 4개월분 더) 락토핏 맥스19 유산균 12개월분+4개월분 더 (총 8통 16개월분) | 원산지 : 상품정보 참조,종근당건강 락토핏 맥스19,종근당건강,프로바이오틱스,유산균,건강식품,고시형원료,프로바이오틱스,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T17:05:57+09:00,
"[종근당건강동행] 락토핏 생유산균 코어맥스 총 480포(180포X2통+30포X4박스, 16개월분)+아보카도오일 2병",종근당건강 락토핏 코어맥스,종근당건강,프로바이오틱스,유산균,건강식품,고시형원료,프로바이오틱스,,,Y,confirmed,Y,update_product,2026-08-31T17:58:38+09:00,
[건강동행] 락토핏 코어맥스 16개월 (180포2통 + 30포4박스) + 핸디선풍기,종근당건강 락토핏 코어맥스,종근당건강,프로바이오틱스,유산균,건강식품,고시형원료,프로바이오틱스,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T16:32:23+09:00,
(99천원 특가/핸디청소기 추가구성)락토핏 코어맥스 16개월분+무선핸디청소기 | 원산지 : 상품정보 참조,종근당건강 락토핏 코어맥스,종근당건강,프로바이오틱스,유산균,건강식품,고시형원료,프로바이오틱스,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T16:23:39+09:00,
[종근당건강] ★전고객 선풍기★[16개월] 락토핏 코어맥스 (2g*180포)*2통+(2g*30포)*4박스+핸디형 무선 선풍기,종근당건강 락토핏 코어맥스,종근당건강,프로바이오틱스,유산균,건강식품,고시형원료,프로바이오틱스,,,Y,confirmed,Y,update_product,2026-08-31T17:58:38+09:00,
종근당건강 아이클리어 루테인,종근당건강 아이클리어 루테인지아잔틴 아스타잔틴 미니,종근당건강,루테,루테인,건강식품,개별인정형원료,루테인지아잔틴복합추출물,,,Y,confirmed,Y,update_product,2026-08-31T17:17:55+09:00,반복 3회 / 제목형태 1종 / 신뢰도 높음
(방송에서만)알티지오메가3 비타민D 12박스에 4박스 더 (추가구성 천관보정 2개월분) | 원산지 : 상품정보 참조,종근당건강 프로메가 알티지 오메가3 비타민D,종근당건강,EPA 및 DHA 함유 유지,오메가3,건강식품,고시형원료,EPA 및 DHA 함유 유지,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T16:39:46+09:00,
[이번달 중 단하루] 종근당건강 프로메가 알티지비타민D 20개월분,종근당건강 프로메가 알티지 오메가3 비타민D,종근당건강,EPA 및 DHA 함유 유지,오메가3,건강식품,고시형원료,EPA 및 DHA 함유 유지,,,Y,confirmed,Y,update_product,2026-08-31T16:31:46+09:00,
종근당건강 헬씨칸 밀크씨슬 로얄 10개월분 + 2개월분 더!,종근당건강 헬씨칸 밀크씨슬 로얄,종근당건강,건강기능식품,밀크씨슬,,,,,,,confirmed,Y,create_new,2026-08-25T11:44:38+09:00,
종부한상 박리원의 죽엽 갈비탕 10팩 + 2팩 (방송중에만),종부한상 박리원의 죽엽 갈비탕,종부한상,식육추출가공품,갈비탕,일반식품,식육가공품 및 포장육,식육추출가공품,manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T16:10:12+09:00,
(방송에서만) ▲관절엔 콘드로이친1200▲ 12개월분 + 식물성 오메가3 2개월분 더! | 원산지 : 상품정보 참조,주영엔에스 관절엔 콘드로이친,주영엔에스,콘드로이친황산염,콘드로이친,건강식품,개별인정형원료,콘드로이친황산염,,,Y,confirmed,Y,update_product,2026-08-31T14:55:16+09:00,
관절엔콘드로이친,주영엔에스 관절엔 콘드로이친,주영엔에스,콘드로이친황산염,콘드로이친,건강식품,개별인정형원료,콘드로이친황산염,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T10:52:34+09:00,
닥터린 콘드로이친 1200 콘레이티+MBP 12개월분,주영엔에스 관절엔 콘드로이친,주영엔에스,콘드로이친황산염,콘드로이친,건강식품,개별인정형원료,콘드로이친황산염,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T15:02:41+09:00,
"[닥터린] 반값 세일![12개월] 닥터린 콘드로이친 1200 콘레이티+MBP 12박스 (1박스:1,200mgX30정)",주영엔에스 관절엔 콘드로이친,주영엔에스,콘드로이친황산염,콘드로이친,건강식품,개별인정형원료,콘드로이친황산염,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T15:04:33+09:00,
[주영엔에스] ★방송에서만 3만원 할인+오메가3 2박스 ★ 근력과 지방감소를 위한 HW 오곡맛 6박스 + 전용보틀 2개 + 식물성 오메가3 600 2박스,주영엔에스 근력과 지방감소를 위한 HW 오곡맛,주영엔에스,저분자유청펩타이드(제2024-29호),저분자유청펩타이드(제2024-29호),건강식품,개별인정형원료,저분자유청펩타이드(제2024-29호),manual_admin,1.000,Y,confirmed,Y,create_new,2026-09-01T17:14:57+09:00,
모발콜라겐 3270 6박스 24주분+오메가3 1박스,주영엔에스 모발 콜라겐3270,주영엔에스,피쉬콜라겐펩타이드(제2019-12호),콜라겐,건강식품,개별인정형원료,피쉬콜라겐펩타이드(제2019-12호),,,Y,confirmed,Y,update_product,2026-08-31T17:34:18+09:00,
모발콜라겐3270,주영엔에스 모발 콜라겐3270,주영엔에스,피쉬콜라겐펩타이드(제2019-12호),콜라겐,건강식품,개별인정형원료,피쉬콜라겐펩타이드(제2019-12호),,,Y,confirmed,Y,update_product,2026-08-31T17:34:18+09:00,
주영엔에스 모발콜라겐 3270 24주분 + 식물성 오메가 600mg 1박스,주영엔에스 모발 콜라겐3270,주영엔에스,피쉬콜라겐펩타이드(제2019-12호),콜라겐,건강식품,개별인정형원료,피쉬콜라겐펩타이드(제2019-12호),,,Y,confirmed,Y,update_product,2026-08-31T17:34:18+09:00,
[방송에서만] 베르도르팜 NFC 착즙 하스카프베리 100 10+2박스(총168포),주영엔에스 베르도르팜 NFC착즙 하스카프베리 100,베르도르팜,과채주스,하스카프베리,,,,,,,confirmed,Y,link_existing,2026-08-25T17:41:19+09:00,
베르도르팜 NFC 착즙 하스카프베리 100 10박스(140포),주영엔에스 베르도르팜 NFC착즙 하스카프베리 100,베르도르팜,과채주스,하스카프베리,,,,,,,confirmed,Y,create_new,2026-08-25T15:26:46+09:00,
뼈엔 엠비피 MBP,주영엔에스 뼈엔 MBP,주영엔에스,유단백추출물(MBP),MBP,건강식품,개별인정형원료,유단백추출물(MBP),,,Y,confirmed,Y,update_product,2026-09-01T09:25:27+09:00,표준명 통합: 뼈엔 MBP | 반복 2회 / 제목형태 1종 / 신뢰도 보통
뼈엔MBP,주영엔에스 뼈엔 MBP,주영엔에스,유단백추출물(MBP),MBP,건강식품,개별인정형원료,유단백추출물(MBP),,,Y,confirmed,Y,update_product,2026-09-01T09:25:27+09:00,표준명 통합: 뼈엔 MBP | 반복 2회 / 제목형태 1종 / 신뢰도 보통
주원산 훈제오리 1,주원산오리 싸먹는 오리슬라이스,주원산오리,햄,오리,일반식품,식육가공품 및 포장육,햄,,,Y,confirmed,Y,update_product,2026-08-31T16:25:16+09:00,
금산인삼 특 스지도가니탕 800g x 14팩,지극진성 금산인삼 스지도가니탕,지극진성,식육추출가공품,도가니탕,,,,,,,confirmed,Y,update_product,2026-08-25T15:05:33+09:00,2026-08-22 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
지극진성 일천 뼈없는 갈비탕 1kg x12팩,지극진성 일천 뼈없는 갈비탕,지극진성,식육추출가공품,갈비탕,,,,,,,confirmed,Y,create_new,2026-08-25T16:43:28+09:00,
갈비탕1,지극진성 키로 뻐없는 갈비탕,지극진성,식육추출가공품,갈비탕,,,,,,,confirmed,Y,create_new,2026-08-25T17:05:43+09:00,
[SALE 포당 244원꼴] 유기농 레몬즙 순수100 16박스,지니트레저 유기농 레몬즙 순수100,지니트레저,과채주스,레몬,,,,,,,confirmed,Y,create_new,2026-08-25T15:32:27+09:00,
[50%세일] 프리미엄 대마종자유1000 12+2박스(14개월),지니트레저 프리미엄 대마종자유 1000,지니트레저,기타식용유지가공품,대마종자유,,,,,,,confirmed,Y,create_new,2026-08-25T11:56:41+09:00,
우무면 3종,지리산묵가 가벼운한끼 우무면,지리산묵가,묵류,한천,,,,,,,confirmed,Y,create_new,2026-08-25T15:37:00+09:00,
지리산묵가 가벼운한끼 우무면 2종 총8팩 비빔4팩 소바4팩,지리산묵가 가벼운한끼 우무면,지리산묵가,묵류,한천,,,,manual_admin,1.000,Y,confirmed,Y,link_existing,2026-09-01T16:28:52+09:00,
지리산처럼 짜먹는 생들기름 총60포 (5ml x 10포 x 6박스),지리산처럼 짜먹는 생들기름,지리산처럼,들기름,들기름,,,,,,,confirmed,Y,create_new,2026-08-25T17:33:38+09:00,
[유지인pick] 미녀의 콜라겐 양태반 360포 (2.5g x 30포 x 12Box)(직),지케이라이프 피리미엄 미녀의 콜라겐&양태반,지케이라이프,기타가공품,콜라겐,,,,,,,confirmed,Y,create_new,2026-08-25T13:23:14+09:00,
진선미김치,진선미 배추김치,진선미,김치,김치,,,,,,,confirmed,Y,create_new,2026-08-25T17:57:50+09:00,
[전고객소스1팩더] 착한낙지 세트 (손질낙지 10팩+ 양념 11팩),착한낙지,착한낙지,기타수산물가공품,낙지,,,,,,,confirmed,Y,create_new,2026-08-25T18:19:45+09:00,
[상담예약] 참좋은여행 북해도 4일 패키지,[상담예약] 참좋은여행 북해도 4일 패키지,,,,,,,,,,exclude,N,exclude_alias,2026-08-25T16:02:35+09:00,
참좋은여행 북해도 4일 패키지_온천호텔 2박,참좋은여행 북해도 4일 패키지_온천호텔 2박,,,,,,,pending,,N,exclude,N,exclude_alias,2026-08-31T17:54:27+09:00,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
